variant,split,seed,episodes,success_rate,tail_risk,calibration_error
data_augmentation_wam,embodiment_shift,5,600,0.5400,0.4600,0.0280
data_augmentation_wam,embodiment_shift,6,600,0.5183,0.4817,0.0096
data_augmentation_wam,combined_stress,0,600,0.3967,0.6033,0.0065
data_augmentation_wam,combined_stress,1,600,0.4250,0.5750,0.0054
data_augmentation_wam,combined_stress,2,600,0.4483,0.5517,0.0286
data_augmentation_wam,combined_stress,3,600,0.4083,0.5917,0.0121
data_augmentation_wam,combined_stress,4,600,0.4383,0.5617,0.0139
data_augmentation_wam,combined_stress,5,600,0.4167,0.5833,0.0031
data_augmentation_wam,combined_stress,6,600,0.4050,0.5950,0.0053
scalar_uncertainty_planner,nominal,0,600,0.6300,0.3700,0.0444
scalar_uncertainty_planner,nominal,1,600,0.6850,0.3150,0.0155
scalar_uncertainty_planner,nominal,2,600,0.6750,0.3250,0.0131
scalar_uncertainty_planner,nominal,3,600,0.6517,0.3483,0.0291
scalar_uncertainty_planner,nominal,4,600,0.6983,0.3017,0.0175
scalar_uncertainty_planner,nominal,5,600,0.6933,0.3067,0.0103
scalar_uncertainty_planner,nominal,6,600,0.6500,0.3500,0.0152
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5633,0.4367,0.0104
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5617,0.4383,0.0136
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5900,0.4100,0.0234
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5467,0.4533,0.0126
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5533,0.4467,0.0060
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5700,0.4300,0.0085
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5500,0.4500,0.0063
scalar_uncertainty_planner,embodiment_shift,0,600,0.5750,0.4250,0.0001
scalar_uncertainty_planner,embodiment_shift,1,600,0.5633,0.4367,0.0067
scalar_uncertainty_planner,embodiment_shift,2,600,0.5733,0.4267,0.0153
scalar_uncertainty_planner,embodiment_shift,3,600,0.5533,0.4467,0.0279
scalar_uncertainty_planner,embodiment_shift,4,600,0.6250,0.3750,0.0436
scalar_uncertainty_planner,embodiment_shift,5,600,0.5717,0.4283,0.0119
scalar_uncertainty_planner,embodiment_shift,6,600,0.5667,0.4333,0.0010
scalar_uncertainty_planner,combined_stress,0,600,0.4733,0.5267,0.0221
scalar_uncertainty_planner,combined_stress,1,600,0.4983,0.5017,0.0078
scalar_uncertainty_planner,combined_stress,2,600,0.5033,0.4967,0.0058
scalar_uncertainty_planner,combined_stress,3,600,0.4767,0.5233,0.0251
scalar_uncertainty_planner,combined_stress,4,600,0.4967,0.5033,0.0052
scalar_uncertainty_planner,combined_stress,5,600,0.5033,0.4967,0.0007
scalar_uncertainty_planner,combined_stress,6,600,0.4517,0.5483,0.0345
ensemble_disagreement_planner,nominal,0,600,0.7117,0.2883,0.0264
ensemble_disagreement_planner,nominal,1,600,0.6917,0.3083,0.0104
ensemble_disagreement_planner,nominal,2,600,0.6883,0.3117,0.0039
ensemble_disagreement_planner,nominal,3,600,0.7067,0.2933,0.0137
ensemble_disagreement_planner,nominal,4,600,0.6950,0.3050,0.0039
ensemble_disagreement_planner,nominal,5,600,0.7133,0.2867,0.0088
ensemble_disagreement_planner,nominal,6,600,0.6800,0.3200,0.0077
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5500,0.4500,0.0284
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.6367,0.3633,0.0414
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.5767,0.4233,0.0088
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.6133,0.3867,0.0272
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.5867,0.4133,0.0054
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5733,0.4267,0.0244
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.5967,0.4033,0.0158
ensemble_disagreement_planner,embodiment_shift,0,600,0.6133,0.3867,0.0155
ensemble_disagreement_planner,embodiment_shift,1,600,0.6483,0.3517,0.0337
ensemble_disagreement_planner,embodiment_shift,2,600,0.6083,0.3917,0.0035
ensemble_disagreement_planner,embodiment_shift,3,600,0.6283,0.3717,0.0228
ensemble_disagreement_planner,embodiment_shift,4,600,0.5883,0.4117,0.0232
ensemble_disagreement_planner,embodiment_shift,5,600,0.5967,0.4033,0.0205
ensemble_disagreement_planner,embodiment_shift,6,600,0.5917,0.4083,0.0086
ensemble_disagreement_planner,combined_stress,0,600,0.4900,0.5100,0.0379
ensemble_disagreement_planner,combined_stress,1,600,0.5567,0.4433,0.0119
ensemble_disagreement_planner,combined_stress,2,600,0.5050,0.4950,0.0300
ensemble_disagreement_planner,combined_stress,3,600,0.5450,0.4550,0.0093
ensemble_disagreement_planner,combined_stress,4,600,0.5250,0.4750,0.0166
ensemble_disagreement_planner,combined_stress,5,600,0.5633,0.4367,0.0161
ensemble_disagreement_planner,combined_stress,6,600,0.5733,0.4267,0.0429
conformal_risk_filter,nominal,0,600,0.7250,0.2750,0.0070
conformal_risk_filter,nominal,1,600,0.7083,0.2917,0.0120
conformal_risk_filter,nominal,2,600,0.7233,0.2767,0.0135
conformal_risk_filter,nominal,3,600,0.6983,0.3017,0.0014
conformal_risk_filter,nominal,4,600,0.7133,0.2867,0.0108
conformal_risk_filter,nominal,5,600,0.6983,0.3017,0.0069
conformal_risk_filter,nominal,6,600,0.6933,0.3067,0.0099
conformal_risk_filter,hidden_mode_shift,0,600,0.6350,0.3650,0.0165
conformal_risk_filter,hidden_mode_shift,1,600,0.5867,0.4133,0.0102
conformal_risk_filter,hidden_mode_shift,2,600,0.6067,0.3933,0.0037
conformal_risk_filter,hidden_mode_shift,3,600,0.6017,0.3983,0.0014
conformal_risk_filter,hidden_mode_shift,4,600,0.5933,0.4067,0.0097
conformal_risk_filter,hidden_mode_shift,5,600,0.5900,0.4100,0.0157
conformal_risk_filter,hidden_mode_shift,6,600,0.5900,0.4100,0.0137
conformal_risk_filter,embodiment_shift,0,600,0.6483,0.3517,0.0117
conformal_risk_filter,embodiment_shift,1,600,0.6317,0.3683,0.0167
conformal_risk_filter,embodiment_shift,2,600,0.6817,0.3183,0.0532
conformal_risk_filter,embodiment_shift,3,600,0.6417,0.3583,0.0233
conformal_risk_filter,embodiment_shift,4,600,0.6383,0.3617,0.0172
conformal_risk_filter,embodiment_shift,5,600,0.6450,0.3550,0.0212
conformal_risk_filter,embodiment_shift,6,600,0.6267,0.3733,0.0048
conformal_risk_filter,combined_stress,0,600,0.5833,0.4167,0.0118
conformal_risk_filter,combined_stress,1,600,0.5500,0.4500,0.0001
conformal_risk_filter,combined_stress,2,600,0.5950,0.4050,0.0317
conformal_risk_filter,combined_stress,3,600,0.5800,0.4200,0.0268
conformal_risk_filter,combined_stress,4,600,0.5917,0.4083,0.0356
conformal_risk_filter,combined_stress,5,600,0.5767,0.4233,0.0179
conformal_risk_filter,combined_stress,6,600,0.5650,0.4350,0.0083
proposed_branch_mechanism,nominal,0,600,0.7533,0.2467,0.0096
proposed_branch_mechanism,nominal,1,600,0.7750,0.2250,0.0141
proposed_branch_mechanism,nominal,2,600,0.7567,0.2433,0.0003
proposed_branch_mechanism,nominal,3,600,0.7533,0.2467,0.0034
proposed_branch_mechanism,nominal,4,600,0.7367,0.2633,0.0168
proposed_branch_mechanism,nominal,5,600,0.7433,0.2567,0.0040
proposed_branch_mechanism,nominal,6,600,0.7217,0.2783,0.0218
proposed_branch_mechanism,hidden_mode_shift,0,600,0.7417,0.2583,0.0436
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7033,0.2967,0.0074
proposed_branch_mechanism,hidden_mode_shift,2,600,0.6933,0.3067,0.0019
proposed_branch_mechanism,hidden_mode_shift,3,600,0.7200,0.2800,0.0282
proposed_branch_mechanism,hidden_mode_shift,4,600,0.6983,0.3017,0.0098
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6883,0.3117,0.0139
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6917,0.3083,0.0131
proposed_branch_mechanism,embodiment_shift,0,600,0.7533,0.2467,0.0432
proposed_branch_mechanism,embodiment_shift,1,600,0.7117,0.2883,0.0037
proposed_branch_mechanism,embodiment_shift,2,600,0.6533,0.3467,0.0502
proposed_branch_mechanism,embodiment_shift,3,600,0.7133,0.2867,0.0095
proposed_branch_mechanism,embodiment_shift,4,600,0.7033,0.2967,0.0027
proposed_branch_mechanism,embodiment_shift,5,600,0.7017,0.2983,0.0151
proposed_branch_mechanism,embodiment_shift,6,600,0.7100,0.2900,0.0194
proposed_branch_mechanism,combined_stress,0,600,0.6867,0.3133,0.0191
proposed_branch_mechanism,combined_stress,1,600,0.6617,0.3383,0.0037
proposed_branch_mechanism,combined_stress,2,600,0.6450,0.3550,0.0159
proposed_branch_mechanism,combined_stress,3,600,0.7083,0.2917,0.0471
proposed_branch_mechanism,combined_stress,4,600,0.6233,0.3767,0.0347
proposed_branch_mechanism,combined_stress,5,600,0.6233,0.3767,0.0206
proposed_branch_mechanism,combined_stress,6,600,0.6617,0.3383,0.0136
oracle_branch_upper_bound,nominal,0,600,0.7917,0.2083,0.0045
oracle_branch_upper_bound,nominal,1,600,0.8000,0.2000,0.0032
oracle_branch_upper_bound,nominal,2,600,0.8100,0.1900,0.0002
oracle_branch_upper_bound,nominal,3,600,0.8017,0.1983,0.0119
oracle_branch_upper_bound,nominal,4,600,0.7933,0.2067,0.0098
oracle_branch_upper_bound,nominal,5,600,0.8200,0.1800,0.0121
oracle_branch_upper_bound,nominal,6,600,0.7883,0.2117,0.0077
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7817,0.2183,0.0306
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7700,0.2300,0.0184
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7550,0.2450,0.0096
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7967,0.2033,0.0282
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7717,0.2283,0.0137
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7717,0.2283,0.0089
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7500,0.2500,0.0009
oracle_branch_upper_bound,embodiment_shift,0,600,0.8017,0.1983,0.0419
oracle_branch_upper_bound,embodiment_shift,1,600,0.7633,0.2367,0.0030
oracle_branch_upper_bound,embodiment_shift,2,600,0.7367,0.2633,0.0367
oracle_branch_upper_bound,embodiment_shift,3,600,0.7667,0.2333,0.0105
oracle_branch_upper_bound,embodiment_shift,4,600,0.7633,0.2367,0.0034
oracle_branch_upper_bound,embodiment_shift,5,600,0.7867,0.2133,0.0152
oracle_branch_upper_bound,embodiment_shift,6,600,0.7567,0.2433,0.0030
oracle_branch_upper_bound,combined_stress,0,600,0.7550,0.2450,0.0250
oracle_branch_upper_bound,combined_stress,1,600,0.7183,0.2817,0.0123
oracle_branch_upper_bound,combined_stress,2,600,0.7200,0.2800,0.0236
oracle_branch_upper_bound,combined_stress,3,600,0.7767,0.2233,0.0292
oracle_branch_upper_bound,combined_stress,4,600,0.7267,0.2733,0.0103
oracle_branch_upper_bound,combined_stress,5,600,0.7217,0.2783,0.0201
oracle_branch_upper_bound,combined_stress,6,600,0.7383,0.2617,0.0084
