seed,task,failure_family,split,method,n,actionable_failure,task_success,mechanical_violation_rate,damage_unsafe_rate,abstraction_failure_accuracy,mechanics_retention_recall,early_warning_recall,false_refinement_alarm_rate,planning_cost,planning_regret_to_oracle,robust_utility,intervention_rate,deployment_coverage
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,physics_aware_tamp,6,1.000000,0.774813,0.116617,0.101078,0.500000,1.000000,0.000000,0.000000,0.441000,0.000000,0.449179,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,affordance_graph_planner,6,1.000000,0.506493,0.265635,0.216296,0.166667,0.666667,0.333333,0.000000,0.291133,0.267445,0.074416,0.666667,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,learned_failure_classifier_tamp,6,1.000000,0.294806,0.466715,0.377126,0.333333,0.000000,0.000000,0.000000,0.170000,0.660679,-0.318819,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,semantic_model_predictive_planner,6,1.000000,0.575527,0.216961,0.179386,0.333333,0.833333,0.000000,0.000000,0.336767,0.164803,0.179090,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,proposed_abstraction_failure_audit_v4,6,1.000000,0.589971,0.198681,0.168463,0.833333,1.000000,0.333333,0.000000,0.317000,0.121557,0.220303,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.342010,0.420717,0.340595,0.666667,0.166667,0.166667,0.000000,0.219500,0.581284,-0.239424,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,predicate_noise_shift,oracle_mechanics_preserving_planner,6,1.000000,0.534971,0.198681,0.168463,1.000000,1.000000,0.000000,0.000000,0.232000,0.140857,0.201003,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,language_symbolic_planner,6,1.000000,0.287794,0.490404,0.350912,0.166667,0.000000,0.000000,0.000000,0.050000,0.612313,-0.270297,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,vla_direct_policy,6,1.000000,0.287794,0.490404,0.350912,0.833333,0.000000,0.000000,0.000000,0.080000,0.624913,-0.282897,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,neuro_symbolic_predicate_planner,6,1.000000,0.490240,0.256584,0.187801,0.333333,0.833333,0.166667,0.000000,0.232917,0.233637,0.108379,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,active_relational_abstraction,6,1.000000,0.562156,0.194026,0.144173,0.833333,1.000000,0.166667,0.000000,0.311583,0.127065,0.214951,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,llm_tamp_failure_reasoning,6,1.000000,0.604389,0.191353,0.139820,0.666667,1.000000,0.333333,0.000000,0.333000,0.089143,0.252873,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,runtime_monitor_replanner,6,1.000000,0.309943,0.443950,0.319045,0.333333,0.000000,0.166667,0.000000,0.142917,0.579301,-0.237285,0.166667,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,grounded_geometric_tamp,6,1.000000,0.762883,0.136681,0.105642,0.333333,1.000000,0.166667,0.000000,0.421500,0.000000,0.430516,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,physics_aware_tamp,6,1.000000,0.772883,0.123013,0.093213,0.166667,1.000000,0.000000,0.000000,0.441500,0.000000,0.448992,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,affordance_graph_planner,6,1.000000,0.348289,0.427384,0.314631,0.666667,0.166667,0.000000,0.000000,0.188583,0.547349,-0.205333,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,learned_failure_classifier_tamp,6,1.000000,0.287794,0.490404,0.350912,0.333333,0.000000,0.000000,0.000000,0.170000,0.662713,-0.320697,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,semantic_model_predictive_planner,6,1.000000,0.564555,0.232582,0.170978,0.166667,0.833333,0.000000,0.000000,0.337250,0.179140,0.164909,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,proposed_abstraction_failure_audit_v4,6,1.000000,0.585872,0.209578,0.155356,0.500000,1.000000,0.333333,0.000000,0.317500,0.122905,0.219110,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.287794,0.490404,0.350912,0.666667,0.000000,0.000000,0.000000,0.195000,0.673213,-0.331197,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,geometry_tolerance_shift,oracle_mechanics_preserving_planner,6,1.000000,0.530872,0.209578,0.155356,1.000000,1.000000,0.000000,0.000000,0.232500,0.142205,0.199810,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,language_symbolic_planner,6,1.000000,0.256230,0.490126,0.403961,0.166667,0.000000,0.166667,0.000000,0.050000,0.655868,-0.339895,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,vla_direct_policy,6,1.000000,0.256230,0.490126,0.403961,0.000000,0.000000,0.166667,0.000000,0.080000,0.668468,-0.352495,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,neuro_symbolic_predicate_planner,6,1.000000,0.475621,0.256041,0.216505,0.500000,0.833333,0.000000,0.000000,0.233750,0.242914,0.073059,0.833333,0.333333
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,active_relational_abstraction,6,1.000000,0.529108,0.206403,0.179113,0.166667,1.000000,0.166667,0.000000,0.293617,0.158858,0.157114,1.000000,0.500000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,llm_tamp_failure_reasoning,6,1.000000,0.589856,0.191237,0.163693,0.333333,1.000000,0.166667,0.000000,0.334200,0.095256,0.220716,1.000000,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,runtime_monitor_replanner,6,1.000000,0.330885,0.355030,0.288171,0.166667,0.000000,0.166667,0.000000,0.179250,0.473773,-0.157800,0.500000,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,grounded_geometric_tamp,6,1.000000,0.664547,0.198736,0.170344,0.666667,0.833333,0.000000,0.000000,0.378750,0.122165,0.267557,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,physics_aware_tamp,6,1.000000,0.760198,0.122938,0.109128,0.333333,1.000000,0.166667,0.000000,0.442500,0.000000,0.424471,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,affordance_graph_planner,6,1.000000,0.316297,0.431448,0.360402,0.333333,0.166667,0.000000,0.000000,0.188750,0.588680,-0.272707,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,learned_failure_classifier_tamp,6,1.000000,0.314930,0.437646,0.363958,0.333333,0.166667,0.166667,0.000000,0.199867,0.600871,-0.284898,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,semantic_model_predictive_planner,6,1.000000,0.604985,0.181656,0.157716,0.500000,1.000000,0.000000,0.000000,0.368083,0.086532,0.231474,1.000000,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,proposed_abstraction_failure_audit_v4,6,1.000000,0.571881,0.209450,0.181881,0.500000,1.000000,0.000000,0.000000,0.318500,0.130297,0.185676,1.000000,0.500000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.256230,0.490126,0.403961,0.666667,0.000000,0.000000,0.000000,0.195000,0.716768,-0.400795,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,mechanics_ood_shift,oracle_mechanics_preserving_planner,6,1.000000,0.516881,0.209450,0.181881,1.000000,1.000000,0.000000,0.000000,0.233500,0.149597,0.166376,1.000000,0.500000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,language_symbolic_planner,6,1.000000,0.281984,0.478793,0.379170,0.166667,0.000000,0.000000,0.000000,0.050000,0.618781,-0.289719,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,vla_direct_policy,6,1.000000,0.281984,0.478793,0.379170,0.000000,0.000000,0.166667,0.000000,0.080000,0.631381,-0.302319,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,neuro_symbolic_predicate_planner,6,1.000000,0.446072,0.292514,0.240083,0.333333,0.666667,0.500000,0.000000,0.209667,0.313568,0.015494,0.666667,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,active_relational_abstraction,6,1.000000,0.523218,0.204237,0.169485,0.833333,1.000000,0.000000,0.000000,0.289500,0.167921,0.161141,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,llm_tamp_failure_reasoning,6,1.000000,0.595988,0.186477,0.152537,0.666667,1.000000,0.166667,0.000000,0.335400,0.091925,0.237136,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,runtime_monitor_replanner,6,1.000000,0.380229,0.320709,0.261272,0.500000,0.166667,0.333333,0.000000,0.207167,0.409970,-0.080908,0.500000,0.500000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,grounded_geometric_tamp,6,1.000000,0.755667,0.133198,0.115250,0.500000,1.000000,0.000000,0.000000,0.423500,0.000000,0.417562,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,physics_aware_tamp,6,1.000000,0.765667,0.119878,0.101691,0.833333,1.000000,0.000000,0.000000,0.443500,0.000000,0.436650,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,affordance_graph_planner,6,1.000000,0.408079,0.354849,0.292643,0.166667,0.333333,0.166667,0.000000,0.232833,0.435289,-0.106227,0.333333,0.333333
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,learned_failure_classifier_tamp,6,1.000000,0.442657,0.326197,0.259861,0.500000,0.500000,0.333333,0.000000,0.274050,0.377800,-0.048738,0.500000,0.500000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,semantic_model_predictive_planner,6,1.000000,0.595988,0.186477,0.152537,0.166667,1.000000,0.166667,0.000000,0.355400,0.100325,0.228736,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,proposed_abstraction_failure_audit_v4,6,1.000000,0.580884,0.201546,0.166525,0.166667,1.000000,0.333333,0.000000,0.324650,0.121326,0.207736,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.281984,0.478793,0.379170,0.666667,0.000000,0.000000,0.000000,0.195000,0.679681,-0.350619,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,object_affordance_transfer,oracle_mechanics_preserving_planner,6,1.000000,0.523218,0.204237,0.169485,1.000000,1.000000,0.000000,0.000000,0.234500,0.144821,0.184241,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,language_symbolic_planner,6,1.000000,0.264564,0.493333,0.384940,0.000000,0.000000,0.000000,0.000000,0.050000,0.632813,-0.319726,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,vla_direct_policy,6,1.000000,0.297919,0.430295,0.338448,0.166667,0.166667,0.166667,0.000000,0.129833,0.562952,-0.249865,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,neuro_symbolic_predicate_planner,6,1.000000,0.448885,0.261463,0.210770,0.000000,0.666667,0.333333,0.000000,0.238333,0.267705,0.045382,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,active_relational_abstraction,6,1.000000,0.480799,0.255733,0.209537,0.166667,0.833333,0.166667,0.000000,0.280567,0.249318,0.063769,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,llm_tamp_failure_reasoning,6,1.000000,0.587763,0.192584,0.155133,0.500000,1.000000,0.000000,0.000000,0.350400,0.095887,0.217200,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,runtime_monitor_replanner,6,1.000000,0.329584,0.360884,0.275397,0.166667,0.000000,0.333333,0.000000,0.186000,0.469222,-0.156135,0.500000,0.333333
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,grounded_geometric_tamp,6,1.000000,0.748884,0.137560,0.117212,0.666667,1.000000,0.166667,0.000000,0.436000,0.000000,0.401587,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,physics_aware_tamp,6,1.000000,0.758884,0.123804,0.103422,0.333333,1.000000,0.166667,0.000000,0.456000,0.000000,0.421094,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,affordance_graph_planner,6,1.000000,0.323554,0.434814,0.341764,0.333333,0.166667,0.166667,0.000000,0.191000,0.568015,-0.254928,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,learned_failure_classifier_tamp,6,1.000000,0.314071,0.447391,0.345890,0.333333,0.166667,0.166667,0.000000,0.202567,0.592621,-0.279534,0.166667,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,semantic_model_predictive_planner,6,1.000000,0.529695,0.243462,0.197997,0.833333,0.833333,0.166667,0.000000,0.337833,0.209048,0.104039,0.833333,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,proposed_abstraction_failure_audit_v4,6,1.000000,0.569469,0.210925,0.172370,0.666667,1.000000,0.166667,0.000000,0.332000,0.129501,0.183585,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.264564,0.493333,0.384940,0.666667,0.000000,0.166667,0.000000,0.195000,0.693713,-0.380626,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,recovery_cost_pressure,oracle_mechanics_preserving_planner,6,1.000000,0.514469,0.210925,0.172370,1.000000,1.000000,0.000000,0.000000,0.247000,0.148801,0.164285,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,language_symbolic_planner,6,1.000000,0.209423,0.528004,0.421368,0.000000,0.000000,0.333333,0.000000,0.050000,0.701729,-0.421204,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,vla_direct_policy,6,1.000000,0.209423,0.528004,0.421368,0.166667,0.000000,0.166667,0.000000,0.080000,0.714329,-0.433804,0.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,neuro_symbolic_predicate_planner,6,1.000000,0.339977,0.384315,0.307575,0.000000,0.500000,0.166667,0.000000,0.188000,0.463865,-0.183339,0.500000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,active_relational_abstraction,6,1.000000,0.489453,0.226874,0.190584,0.500000,1.000000,0.000000,0.000000,0.296000,0.184200,0.096325,1.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,llm_tamp_failure_reasoning,6,1.000000,0.581579,0.196501,0.164606,0.333333,1.000000,0.166667,0.000000,0.356833,0.086402,0.199223,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,runtime_monitor_replanner,6,1.000000,0.267053,0.431090,0.339915,0.333333,0.000000,0.333333,0.000000,0.163667,0.576983,-0.296458,0.333333,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,grounded_geometric_tamp,6,1.000000,0.556303,0.276240,0.223199,0.500000,0.666667,0.333333,0.000000,0.340000,0.246945,0.092581,0.666667,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,physics_aware_tamp,6,1.000000,0.738753,0.133165,0.114351,0.166667,1.000000,0.166667,0.000000,0.450000,0.000000,0.390185,1.000000,1.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,affordance_graph_planner,6,1.000000,0.449527,0.274487,0.226859,0.500000,0.666667,0.500000,0.000000,0.314200,0.285503,-0.004978,0.666667,0.666667
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,learned_failure_classifier_tamp,6,1.000000,0.334655,0.416218,0.336094,0.333333,0.333333,0.333333,0.000000,0.232733,0.527013,-0.246488,0.333333,0.166667
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,semantic_model_predictive_planner,6,1.000000,0.563769,0.207146,0.171526,0.166667,1.000000,0.333333,0.000000,0.363200,0.112943,0.167582,1.000000,0.833333
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,proposed_abstraction_failure_audit_v4,6,1.000000,0.544453,0.226874,0.190584,0.666667,1.000000,0.333333,0.000000,0.326000,0.141800,0.138725,1.000000,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,risk_bounded_abstraction_failure_audit_v5,6,1.000000,0.266851,0.474501,0.379659,0.500000,0.166667,0.166667,0.000000,0.221000,0.655059,-0.374534,0.166667,0.000000
0,tabletop_manipulation_with_support,erased_contact_force,combined_adversarial_abstraction,oracle_mechanics_preserving_planner,6,1.000000,0.489453,0.226874,0.190584,1.000000,1.000000,0.000000,0.000000,0.241000,0.161100,0.119425,1.000000,0.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,language_symbolic_planner,6,1.000000,0.396716,0.427791,0.264394,0.333333,0.000000,0.000000,0.000000,0.050000,0.487827,-0.062767,0.000000,0.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,vla_direct_policy,6,1.000000,0.396716,0.427791,0.264394,0.000000,0.000000,0.000000,0.000000,0.080000,0.500427,-0.075367,0.000000,0.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,neuro_symbolic_predicate_planner,6,1.000000,0.578404,0.179672,0.116597,0.166667,1.000000,0.000000,0.000000,0.255000,0.141916,0.283144,1.000000,1.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,active_relational_abstraction,6,1.000000,0.578404,0.179672,0.116597,1.000000,1.000000,0.000000,0.000000,0.285000,0.154516,0.270544,1.000000,1.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,llm_tamp_failure_reasoning,6,1.000000,0.754589,0.117177,0.079286,0.666667,1.000000,0.000000,0.000000,0.414000,0.000000,0.455660,1.000000,1.000000
0,tabletop_manipulation_with_support,hidden_support_relation,nominal_abstraction,runtime_monitor_replanner,6,1.000000,0.396716,0.427791,0.264394,0.333333,0.000000,0.000000,0.000000,0.125000,0.519327,-0.094267,0.000000,0.000000
